"EB","LINK","OB","STEP","TASK","created_x","has_ATTACHMENT","has_CODE","has_STACK","has_TESTCASE","issue_key","issuetype_x","issuetype_y","created_y","wordcount","flesch","fog","lix","kinkaid","ari","colemanlieu","smog","issuetype_x.1","created_x.1","reporter_x","sp_estimator","reporter_bugnum","reporter_recent_bugnum","reporter_stable_sp_rate","estimator_bugnum","estimator_recent_bugnum","estimator_stable_sp_rate","assignee_bugnum","assignee_recent_bugnum","assignee_stable_sp_rate","issuetype_y.1","created_y.1","sp_change","text_multinomial","text_gaussian","text_bernoulli","text_complement","GROUP","collab_betweenness","collab_closeness","collab_clustering_coeff","collab_eigen_vector","collab_in_degree","collab_kcore","collab_out_degree","collab_total_degree","reporter_y","count_comment_before","count_summ_before","wordsDiff","firststorypoints","sp_sprint","sp_diff","type"
0,0,0,0,0,"2015-07-15T00:31:43.000+0000",False,False,False,False,"TIMOB-19218","New Feature","New Feature","2015-07-15T00:31:43.000+0000",71,76.8131,8.7901,41.69366197183098,6.955,7.61176056338028,7.729,7.743416490252569,"New Feature","2015-07-15T00:31:43.000+0000","sliang","sliang",1,0,1.0,1,0,1.0,3,0,0.9487179487179488,"New Feature","2015-07-15T00:31:43.000+0000",False,0.007453018125602,0.0,2.522794362597116e-15,0.1241553127449786,"B",0.1097285067873303,0.9423076923076924,0.0,0.5773542073136306,49.0,2.0,6.0,55.0,"sliang",0,2,0,5.0,5.0,0.0,"train"
0,0,0,0,0,"2016-10-12T19:57:55.000+0000",False,False,False,False,"TIMOB-24021","Bug","Bug","2016-10-12T19:57:55.000+0000",40,41.45,21.0,67.5,17.415,23.2975,14.3725,15.247448713915892,"Bug","2016-10-12T19:57:55.000+0000","cwilliams","cwilliams",156,4,0.9679144385026738,156,4,0.9679144385026738,106,7,0.9929078014184396,"Bug","2016-10-12T19:57:55.000+0000",False,0.0036426531721451,0.0,1.3429051341057709e-17,0.0645616984942647,"B",0.3493150684931506,0.3972602739726027,0.0,0.4879460579904009,29.0,2.0,64.0,93.0,"cwilliams",0,0,0,5.0,5.0,0.0,"train"
0,0,0,0,0,"2018-07-05T13:42:27.000+0000",False,True,False,False,"TIMOB-26184","Bug","Bug","2018-07-05T13:42:27.000+0000",45,55.1825,16.2085,46.90425531914894,11.4005,13.769787234042552,12.2481,13.95445115010332,"Bug","2018-07-05T13:42:27.000+0000","jvennemann","jvennemann",9,1,1.0,9,1,1.0,17,2,0.9565217391304348,"Bug","2018-07-05T13:42:27.000+0000",False,0.0267399543307843,0.0,6.057889694879725e-16,0.3415279314047212,"A",0.3095238095238095,0.3571428571428571,0.0,0.4472112800880521,10.0,2.0,24.0,34.0,"jvennemann",0,0,0,1.0,1.0,0.0,"train"
0,0,0,0,0,"2015-07-02T09:11:39.000+0000",True,True,False,False,"TIMOB-19142","Bug","Bug","2015-07-02T09:11:39.000+0000",49,-0.703,28.3344,90.50819672131148,28.5115,39.80081967213115,22.138,16.416407864998742,"Bug","2015-07-02T09:11:39.000+0000","fokke","fokke",15,8,0.903846153846154,15,8,0.903846153846154,7,3,0.8809523809523809,"Bug","2015-07-02T09:11:39.000+0000",False,0.0043351572365635,0.0,9.935340342796676e-12,0.0759526630032266,"A",0.3229462816100553,0.7439024390243902,0.0,0.5385075777231936,122.0,2.0,71.0,193.0,"fokke",0,0,0,3.0,3.0,0.0,"train"
0,0,0,0,0,"2015-10-09T14:10:22.000+0000",False,False,False,False,"TIMOB-19701","Story","Story","2015-10-09T14:10:22.000+0000",21,28.4057,14.1143,59.0952380952381,14.5143,15.984285714285711,16.4286,12.486832980505138,"Story","2015-10-09T14:10:22.000+0000","cwilliams","cwilliams",82,18,0.9679144385026738,82,18,0.9679144385026738,39,9,0.9929078014184396,"Story","2015-10-09T14:10:22.000+0000",False,0.0059586272553146,0.0,1.3493424063891026e-16,0.1016577909232628,"B",0.3121281464530893,0.3478260869565217,0.0,0.4623149549451812,40.0,2.0,103.0,143.0,"cwilliams",0,1,-10,13.0,13.0,0.0,"train"
1,0,1,2,0,"2015-06-27T06:15:34.000+0000",False,True,False,False,"TIMOB-19090","Bug","Bug","2015-06-27T06:15:34.000+0000",122,46.1853,16.4899,63.52697841726618,15.4503,25.424856115107914,20.2022,11.215838362577491,"Bug","2015-06-27T06:15:34.000+0000","eharris","eharris",15,11,0.9748427672955976,15,11,0.9748427672955976,24,6,0.9929078014184396,"Bug","2015-06-27T06:15:34.000+0000",False,0.0031409389583695,0.0,5.713300687345633e-17,0.0561421977641111,"B",0.3679935941432167,0.4787234042553192,0.0,0.4920376362468567,45.0,2.0,72.0,117.0,"eharris",0,0,0,5.0,5.0,0.0,"train"
0,0,0,0,0,"2015-10-22T02:00:26.000+0000",False,False,False,False,"TIMOB-19759","Improvement","Improvement","2015-10-22T02:00:26.000+0000",26,66.5604,11.9385,41.384615384615394,10.4346,11.315769230769227,7.7388,8.477225575051662,"Improvement","2015-10-22T02:00:26.000+0000","cng","cng",8,6,0.8076923076923077,8,6,0.8076923076923077,7,3,1.0,"Improvement","2015-10-22T02:00:26.000+0000",False,0.0176197785045524,0.0,1.922187087680161e-17,0.2529469215326214,"A",0.2354885057471264,0.2620689655172414,0.0,0.3877114959548698,38.0,2.0,130.0,168.0,"cng",0,0,0,2.0,2.0,0.0,"train"
1,0,0,5,0,"2015-01-12T19:46:56.000+0000",False,False,False,False,"TIMOB-18365","Bug","Bug","2015-01-12T19:46:56.000+0000",114,75.6514,10.0356,39.4888888888889,6.1579,8.084764444444447,10.2649,9.831300510639732,"Bug","2015-01-12T19:46:56.000+0000","ewieber","ewieber",3,3,0.9333333333333332,3,3,0.9333333333333332,4,2,0.9,"Bug","2015-01-12T19:46:56.000+0000",False,0.0185109077322095,0.0,2.1617633300699244e-14,0.2625588718945745,"A",0.2796118265916924,0.3489932885906039,0.0,0.3949970927674519,52.0,2.0,119.0,171.0,"ewieber",0,0,0,3.0,3.0,0.0,"train"
1,0,0,3,0,"2017-01-23T17:28:11.000+0000",False,True,False,False,"TIMOB-24337","Bug","Bug","2017-01-23T17:28:11.000+0000",115,20.729,14.4495,51.3908396946565,16.8769,24.460229007633583,24.0602,11.831760866327848,"Bug","2017-01-23T17:28:11.000+0000","rramirez","rramirez",9,2,0.92,9,2,0.92,99,14,0.9242424242424242,"Bug","2017-01-23T17:28:11.000+0000",False,0.0014428066423912,0.0,4.118176482520345e-13,0.0265524648286695,"B",0.0877016129032258,0.90625,0.0,0.0,29.0,1.0,3.0,32.0,"rramirez",0,1,4,2.0,2.0,0.0,"train"
0,0,0,3,0,"2015-08-12T18:54:11.000+0000",False,True,True,False,"TIMOB-19344","Bug","Bug","2015-08-12T18:54:11.000+0000",156,5.5076,25.0385,74.90384615384616,24.602,34.634846153846155,23.2137,17.230249470757705,"Bug","2015-08-12T18:54:11.000+0000","wluu","wluu",6,3,1.0,6,3,1.0,25,12,1.0,"Bug","2015-08-12T18:54:11.000+0000",False,0.0027351297709822,0.0,7.654639088328371e-10,0.0492267834146189,"B",0.3311475409836065,0.5409836065573771,0.0,0.4423303925297925,33.0,2.0,37.0,70.0,"wluu",0,1,0,2.0,2.0,0.0,"train"
