EB,LINK,OB,STEP,TASK,created_x,has_ATTACHMENT,has_CODE,has_STACK,has_TESTCASE,issue_key,issuetype_x,issuetype_y,created_y,wordcount,flesch,fog,lix,kinkaid,ari,colemanlieu,smog,issuetype_x.1,created_x.1,reporter_x,sp_estimator,reporter_bugnum,reporter_recent_bugnum,reporter_stable_sp_rate,estimator_bugnum,estimator_recent_bugnum,estimator_stable_sp_rate,assignee_bugnum,assignee_recent_bugnum,assignee_stable_sp_rate,issuetype_y.1,created_y.1,sp_change,text_multinomial,text_gaussian,text_bernoulli,text_complement,GROUP,collab_betweenness,collab_closeness,collab_clustering_coeff,collab_eigen_vector,collab_in_degree,collab_kcore,collab_out_degree,collab_total_degree,reporter_y,count_comment_before,count_summ_before,wordsDiff,firststorypoints,sp_sprint,sp_diff,type
1,0,1,3,0,2015-10-23T21:55:04.000+0000,TRUE,FALSE,FALSE,FALSE,TISTUD-7804,Bug,Bug,2015-10-23T21:55:04.000+0000,88,59.6821,9.6816,37.46938776,8.4129,8.927755102,11.2667,9.546536707,Bug,2015-10-23T21:55:04.000+0000,ewieber,ewieber,2,0,1,2,0,1,76,9,0.987179487,Bug,2015-10-23T21:55:04.000+0000,FALSE,0.001184838,0,2.67E-30,0.043946829,A,0.284313725,0.833333333,0,0.57735146,15,2,6,21,ewieber,0,1,0,8,8,0,train
0,0,0,0,0,2015-06-23T16:56:47.000+0000,FALSE,FALSE,FALSE,FALSE,TISTUD-7608,Bug,Bug,2015-06-23T16:56:47.000+0000,99,64.8127,17.2404,54.21212121,12.4174,15.09939394,8.3383,13,Bug,2015-06-23T16:56:47.000+0000,cwilliams,cwilliams,74,1,0.961538462,74,1,0.961538462,63,15,0.987179487,Bug,2015-06-23T16:56:47.000+0000,FALSE,0.001000101,0,3.13E-30,0.037344033,A,0.301470588,0.411764706,0,0.377966158,7,2,12,19,cwilliams,0,0,0,5,5,0,train
0,0,1,0,3,2013-04-23T20:58:51.000+0000,TRUE,FALSE,FALSE,FALSE,TISTUD-4389,Bug,Bug,2013-04-23T20:58:51.000+0000,98,89.3088,5.7413,36.05145798,3.1965,5.827332762,9.1476,6.692744729,Bug,2013-04-23T20:58:51.000+0000,dhyde,dhyde,15,12,1,15,12,1,0,0,1,Bug,2013-04-23T20:58:51.000+0000,FALSE,0.002309762,0,3.41E-42,0.153787363,B,0.369324474,0.604651163,0,0.507090273,26,2,26,52,dhyde,0,0,0,5,5,0,train
1,0,1,0,4,2012-12-07T06:37:12.000+0000,TRUE,FALSE,FALSE,FALSE,TISTUD-3022,Bug,Bug,2012-12-07T06:37:12.000+0000,64,61.2119,9.2502,50.52283105,7.744,9.171141553,12.3945,9.32455532,Bug,2012-12-07T06:37:12.000+0000,dpandey,dpandey,0,0,1,0,0,1,2,1,0.980769231,Bug,2012-12-07T06:37:12.000+0000,FALSE,0.001138637,0,4.36E-31,0.042303813,A,0.418050941,0.558139535,0,0.537481811,24,2,32,56,dpandey,0,3,-2,8,8,0,train
0,0,0,0,0,2013-08-27T13:22:12.000+0000,FALSE,FALSE,FALSE,FALSE,TISTUD-5324,Improvement,Improvement,2013-08-27T13:22:12.000+0000,30,55.125,16,46.66666667,13.0233,14.608,9.5087,12.48683298,Improvement,2013-08-27T13:22:12.000+0000,cwilliams,cwilliams,34,22,0.961538462,34,22,0.961538462,59,28,1,Improvement,2013-08-27T13:22:12.000+0000,FALSE,0.002540205,0,8.73E-53,0.166606894,B,0.295967191,0.324675325,0,0.452261998,25,2,70,95,cwilliams,0,0,0,3,3,0,train
0,0,0,3,0,2018-09-12T06:45:52.000+0000,FALSE,TRUE,TRUE,FALSE,TISTUD-9125,Bug,Bug,2018-09-12T06:45:52.000+0000,190,-121.3475,26.4051,85.79304029,41.4883,59.46175824,56.2487,19.73320053,Bug,2018-09-12T06:45:52.000+0000,kkolipaka,kkolipaka,96,8,0.939393939,96,8,0.939393939,167,10,0.954285714,Bug,2018-09-12T06:45:52.000+0000,FALSE,0.000988744,0,1.66E-14,0.072092144,B,0.188888889,0.2,0,0.316230661,2,2,9,11,kkolipaka,0,0,0,3,3,0,train
0,0,0,0,0,2013-07-03T14:18:17.000+0000,FALSE,FALSE,FALSE,FALSE,TISTUD-5077,Improvement,Improvement,2013-07-03T14:18:17.000+0000,158,69.5896,15.098,44.21568627,10.5918,13.32213725,8.8839,11.94427191,Improvement,2013-07-03T14:18:17.000+0000,cwilliams,cwilliams,24,22,0.961538462,24,22,0.961538462,10,8,0.969230769,Improvement,2013-07-03T14:18:17.000+0000,FALSE,0.001161734,0,5.28E-36,0.083663526,B,0.293981481,0.320987654,0,0.452001109,26,2,74,100,cwilliams,0,1,0,5,5,0,train
0,0,1,2,0,2017-08-17T06:33:14.000+0000,FALSE,TRUE,TRUE,FALSE,TISTUD-8846,Bug,Bug,2017-08-17T06:33:14.000+0000,230,-391.0542,52.9167,137.9166667,94.3025,119.2443958,93.1414,31.63564213,Bug,2017-08-17T06:33:14.000+0000,ssekhri,ssekhri,17,2,0.891891892,17,2,0.891891892,104,9,0.954285714,Bug,2017-08-17T06:33:14.000+0000,FALSE,0.003430339,0,1,0.117685865,A,0.336781609,0.433333333,0,0.454856199,13,2,23,36,ssekhri,0,0,0,3,3,0,train
0,0,0,0,0,2013-09-26T17:38:17.000+0000,FALSE,FALSE,FALSE,FALSE,TISTUD-5441,Bug,Bug,2013-09-26T17:38:17.000+0000,76,45.9527,15.5282,54.20512821,13.309,14.93884615,12.2696,13,Bug,2013-09-26T17:38:17.000+0000,cwilliams,cwilliams,43,30,0.961538462,43,30,0.961538462,81,42,1,Bug,2013-09-26T17:38:17.000+0000,FALSE,0.000910028,0,4.75E-50,0.066730856,B,0.295967191,0.324675325,0,0.452261998,25,2,70,95,cwilliams,0,0,0,3,3,0,train
1,0,1,2,0,2014-01-16T01:31:23.000+0000,FALSE,FALSE,FALSE,FALSE,TISTUD-6031,Bug,Bug,2014-01-16T01:31:23.000+0000,86,77.5076,8.3175,39.60561056,6.6304,11.0030033,12.451,7.472135955,Bug,2014-01-16T01:31:23.000+0000,sdowse,sdowse,12,10,1,12,10,1,125,33,1,Bug,2014-01-16T01:31:23.000+0000,FALSE,0.002646911,0,6.13E-47,0.172414211,B,0.401960784,0.676470588,0,0.55708376,23,2,20,43,sdowse,0,0,0,5,5,0,train
0,0,0,0,0,2013-09-08T00:13:31.000+0000,TRUE,FALSE,FALSE,FALSE,TISTUD-5369,Story,Story,2013-09-08T00:13:31.000+0000,56,82.1711,9.7053,34.78947368,6.5182,8.149473684,7.7311,8.477225575,Story,2013-09-08T00:13:31.000+0000,mxia,mxia,26,21,0.980769231,26,21,0.980769231,70,37,1,Story,2013-09-08T00:13:31.000+0000,FALSE,0.004771322,0,3.95E-50,0.273437677,B,0.17654321,0.185185185,0,0.353548008,15,2,77,92,mxia,0,1,0,5,5,0,train
0,0,1,0,0,2013-12-06T11:08:46.000+0000,FALSE,TRUE,FALSE,FALSE,TISTUD-5858,Bug,Bug,2013-12-06T11:08:46.000+0000,311,-238.3235,75.6179,223.7203579,83.5164,132.3391946,83.1272,45.3083916,Bug,2013-12-06T11:08:46.000+0000,dpandey,dpandey,6,2,1,6,2,1,45,24,0.980769231,Bug,2013-12-06T11:08:46.000+0000,FALSE,0.00107655,0,2.50E-07,0.078001347,B,0.407692308,0.807692308,0,0.617215439,21,2,13,34,dpandey,0,1,3,5,5,0,train
0,0,0,0,0,2013-04-19T15:40:23.000+0000,TRUE,FALSE,FALSE,FALSE,TISTUD-5093,Bug,Bug,2013-04-19T15:40:23.000+0000,38,62.1717,14.3333,40.83333333,7.9,9.375416667,12.1362,12.48683298,Bug,2013-04-19T15:40:23.000+0000,creativejunky,creativejunky,0,0,1,0,0,1,14,9,1,Bug,2013-04-19T15:40:23.000+0000,FALSE,0.004766588,0,2.50E-51,0.273239571,B,0.25,0.75,0,0,3,1,1,4,creativejunky,0,0,0,5,5,0,train
0,0,0,0,0,2013-12-03T22:32:42.000+0000,FALSE,FALSE,FALSE,FALSE,TISTUD-5833,Improvement,Improvement,2013-12-03T22:32:42.000+0000,48,101.9343,7.4667,24.66666667,3.182,6.120133333,6.4312,6.16227766,Improvement,2013-12-03T22:32:42.000+0000,ayeung,ayeung,0,0,1,0,0,1,109,44,1,Improvement,2013-12-03T22:32:42.000+0000,FALSE,0.007348708,0,4.53E-31,0.222921075,A,0,1,0,0,5,1,0,5,ayeung,0,0,0,5,5,0,train
1,0,1,5,0,2016-07-26T08:00:56.000+0000,TRUE,FALSE,FALSE,FALSE,TISTUD-8541,Bug,Bug,2016-07-26T08:00:56.000+0000,64,50.445,18.2889,56.83333333,15.1667,20.905,13.7983,13.24695077,Bug,2016-07-26T08:00:56.000+0000,kkolipaka,kkolipaka,32,9,0.939393939,32,9,0.939393939,72,16,0.954285714,Bug,2016-07-26T08:00:56.000+0000,FALSE,0.000774005,0,3.97E-46,0.057321005,B,0.262575453,0.281690141,0,0.430327243,20,2,66,86,kkolipaka,0,4,4,3,3,0,train
1,0,1,0,2,2014-06-17T22:27:58.000+0000,TRUE,FALSE,FALSE,FALSE,TISTUD-6647,Bug,Bug,2014-06-17T22:27:58.000+0000,76,75.823,9.8954,36.50326797,5.0298,7.119281046,10.82,9.582805886,Bug,2014-06-17T22:27:58.000+0000,lchoudhary,lchoudhary,2,2,1,2,2,1,44,9,0.969230769,Bug,2014-06-17T22:27:58.000+0000,FALSE,0.000916577,0,4.12E-31,0.034329536,A,0.465217391,0.608695652,0,0.571774295,28,2,35,63,lchoudhary,0,6,3,5,5,0,train
0,0,0,0,0,2013-10-31T20:48:38.000+0000,TRUE,FALSE,FALSE,FALSE,TISTUD-5631,Story,Story,2013-10-31T20:48:38.000+0000,59,33.4603,21.4323,55.19354839,16.2935,17.39209677,12.3973,17.49137675,Story,2013-10-31T20:48:38.000+0000,mxia,mxia,48,34,0.980769231,48,34,0.980769231,33,22,0.980769231,Story,2013-10-31T20:48:38.000+0000,FALSE,0.001415587,0,2.14E-32,0.052071377,A,0.186720322,0.197183099,0,0.360380774,14,2,67,81,mxia,0,0,0,5,5,0,train
1,0,1,4,0,2013-06-17T11:14:05.000+0000,TRUE,FALSE,FALSE,FALSE,TISTUD-4978,Bug,Bug,2013-06-17T11:14:05.000+0000,71,69.7113,11.9412,41.90120482,7.6599,10.70373494,12.1976,11.1240384,Bug,2013-06-17T11:14:05.000+0000,shameerj,shameerj,0,0,1,0,0,1,35,27,1,Bug,2013-06-17T11:14:05.000+0000,FALSE,0.004986099,0,7.36E-27,0.162604964,A,0,1,0,0,2,1,0,2,shameerj,0,4,41,5,5,0,train
0,1,0,0,0,2014-03-25T01:09:38.000+0000,FALSE,FALSE,FALSE,FALSE,TISTUD-6272,Story,Story,2014-03-25T01:09:38.000+0000,29,8.31,14,51.66666667,15.8267,19.04,23.43,12.48683298,Story,2014-03-25T01:09:38.000+0000,pinnamuri,pinnamuri,31,11,1,31,11,1,4,4,0.972222222,Story,2014-03-25T01:09:38.000+0000,FALSE,0.011884543,0,1.12E-29,0.31790201,A,0.254304029,0.266666667,0,0.432430985,28,2,100,128,pinnamuri,0,0,0,5,5,0,train
0,0,0,0,0,2014-02-28T19:10:30.000+0000,FALSE,FALSE,FALSE,FALSE,TISTUD-6201,Story,Story,2014-02-28T19:10:30.000+0000,94,50.9102,18.1404,54.8245614,14.0253,15.52396491,9.6646,14.40175425,Story,2014-02-28T19:10:30.000+0000,pinnamuri,pinnamuri,26,9,1,26,9,1,1,1,0.972222222,Story,2014-02-28T19:10:30.000+0000,FALSE,0.004289335,0,1.47E-44,0.25270705,B,0.258490566,0.273584906,0,0.432431051,29,2,100,129,pinnamuri,0,0,0,8,8,0,train
0,0,0,0,0,2014-03-07T18:44:27.000+0000,FALSE,FALSE,FALSE,FALSE,TISTUD-6234,Story,Story,2014-03-07T18:44:27.000+0000,113,75.3491,14.4524,42.16551724,8.5132,11.365,9.4119,12.48683298,Story,2014-03-07T18:44:27.000+0000,cwilliams,cwilliams,55,4,0.961538462,55,4,0.961538462,32,5,0.969230769,Story,2014-03-07T18:44:27.000+0000,FALSE,0.004425205,0,3.49E-40,0.25866764,B,0.285547786,0.318181818,0,0.437932854,21,2,59,80,cwilliams,0,0,0,8,5,-3,train
0,0,0,0,0,2013-07-01T18:47:29.000+0000,FALSE,FALSE,FALSE,FALSE,TISTUD-5052,Bug,Bug,2013-07-01T18:47:29.000+0000,66,45.5305,17.2783,59.13768116,15.4795,18.41434783,11.5854,12.48683298,Bug,2013-07-01T18:47:29.000+0000,mxia,mxia,10,6,0.980769231,10,6,0.980769231,40,28,1,Bug,2013-07-01T18:47:29.000+0000,FALSE,0.007751402,0,1.44E-45,0.380128857,B,0.173445535,0.182795699,0,0.346415198,17,2,88,105,mxia,0,0,0,3,3,0,train
0,0,0,0,0,2015-05-05T09:26:54.000+0000,FALSE,FALSE,FALSE,FALSE,TISTUD-7477,Bug,Bug,2015-05-05T09:26:54.000+0000,48,65.9465,12.2476,46.94557823,8.1188,10.47891156,12.0537,11.36660027,Bug,2015-05-05T09:26:54.000+0000,ssekhri,ssekhri,4,3,0.891891892,4,3,0.891891892,8,6,0.954285714,Bug,2015-05-05T09:26:54.000+0000,FALSE,0.002184911,0,1.03E-32,0.078214152,A,0.352713178,0.418604651,0,0.483777441,18,2,36,54,ssekhri,0,0,0,3,3,0,train
