"collab_betweenness","collab_closeness","collab_clustering_coeff","collab_eigen_vector","collab_in_degree","collab_kcore","collab_out_degree","collab_total_degree","issue_key","reporter"
0.2733333333333334,0.32,0.0,0.4000037934787176,8.0,2.0,21.0,29.0,"TIMOB-26669","cwilliams"
0.2527472527472528,0.2857142857142857,0.0,0.37796700203470157,4.0,2.0,12.0,16.0,"TIMOB-26667","kota"
0.2527472527472528,0.2857142857142857,0.0,0.37796700203470157,4.0,2.0,12.0,16.0,"TIMOB-26664","kota"
0.3375,0.4375,0.0,0.4472154318331506,7.0,2.0,12.0,19.0,"TIMOB-26660","jvennemann"
0.32,0.36,0.0,0.4629109873261056,9.0,2.0,22.0,31.0,"TIMOB-26651","cwilliams"
0.2527472527472528,0.2857142857142857,0.0,0.37796700203470157,4.0,2.0,12.0,16.0,"TIMOB-26648","kota"
0.2916666666666667,0.35,0.0,0.41833311545817325,14.0,2.0,33.0,47.0,"TIMOB-26645","jquick"
0.2891120507399577,0.3409090909090909,0.0,0.421633553261232,15.0,2.0,37.0,52.0,"TIMOB-26638","jquick"
0.2891120507399577,0.3409090909090909,0.0,0.421633553261232,15.0,2.0,37.0,52.0,"TIMOB-26637","jquick"
0.2891120507399577,0.3409090909090909,0.0,0.421633553261232,15.0,2.0,37.0,52.0,"TIMOB-26636","jquick"
0.2891120507399577,0.3409090909090909,0.0,0.421633553261232,15.0,2.0,37.0,52.0,"TIMOB-26633","jquick"
0.0,1.0,0.0,0.0,3.0,1.0,0.0,3.0,"TIMOB-26632","rislam"
0.125,0.125,0.0,0.0,1.0,1.0,7.0,8.0,"TIMOB-26613","cbarber"
0.2891120507399577,0.3409090909090909,0.0,0.421633553261232,15.0,2.0,37.0,52.0,"TIMOB-26601","jquick"
0.3523809523809524,0.7333333333333333,0.0,0.5477235978188235,11.0,2.0,7.0,18.0,"TIMOB-26597","eharris"
0.17391304347826086,0.17391304347826086,0.0,0.3848978848177354,8.0,2.0,46.0,54.0,"TIMOB-26595","smohammed"
0.0,1.0,0.0,0.0,5.0,1.0,0.0,5.0,"TIMOB-26594","teunklijn@telfort.nl"
0.2891120507399577,0.3409090909090909,0.0,0.421633553261232,15.0,2.0,37.0,52.0,"TIMOB-26590","jquick"
0.38636363636363635,0.5,0.0,0.5000006311277744,6.0,2.0,9.0,15.0,"TIMOB-26587","jlongton"
0.2891120507399577,0.3409090909090909,0.0,0.421633553261232,15.0,2.0,37.0,52.0,"TIMOB-26586","jquick"
0.3315217391304348,0.4583333333333333,0.0,0.4364355759160188,11.0,2.0,17.0,28.0,"TIMOB-26580","gmathews"
0.3817663817663818,0.4444444444444444,0.0,0.5080021395097616,12.0,2.0,23.0,35.0,"TIMOB-26579","cwilliams"
0.3817663817663818,0.4444444444444444,0.0,0.5080021395097616,12.0,2.0,23.0,35.0,"TIMOB-26578","cwilliams"
0.3817663817663818,0.4444444444444444,0.0,0.5080021395097616,12.0,2.0,23.0,35.0,"TIMOB-26577","cwilliams"
0.3817663817663818,0.4444444444444444,0.0,0.5080021395097616,12.0,2.0,23.0,35.0,"TIMOB-26575","cwilliams"
0.3523809523809524,0.7333333333333333,0.0,0.5477235978188235,11.0,2.0,7.0,18.0,"TIMOB-26565","eharris"
0.3523809523809524,0.7333333333333333,0.0,0.5477235978188235,11.0,2.0,7.0,18.0,"TIMOB-26564","eharris"
0.28383838383838383,0.3333333333333333,0.0,0.41702538180050247,15.0,2.0,38.0,53.0,"TIMOB-26562","jquick"
0.28383838383838383,0.3333333333333333,0.0,0.41702538180050247,15.0,2.0,38.0,53.0,"TIMOB-26560","jquick"
0.3447368421052632,0.4,0.0,0.4767328736164689,8.0,2.0,17.0,25.0,"TIMOB-26559","jvennemann"
0.28383838383838383,0.3333333333333333,0.0,0.41702538180050247,15.0,2.0,38.0,53.0,"TIMOB-26556","jquick"
0.28383838383838383,0.3333333333333333,0.0,0.41702538180050247,15.0,2.0,38.0,53.0,"TIMOB-26555","jquick"
0.3523809523809524,0.7333333333333333,0.0,0.5477235978188235,11.0,2.0,7.0,18.0,"TIMOB-26551","eharris"
0.1702127659574468,0.1702127659574468,0.0,0.3813827548228399,8.0,2.0,47.0,55.0,"TIMOB-26550","smohammed"
0.1702127659574468,0.1702127659574468,0.0,0.3813827548228399,8.0,2.0,47.0,55.0,"TIMOB-26549","smohammed"
0.30255516840882696,0.7380952380952381,0.0,0.5107504866596242,31.0,2.0,17.0,48.0,"TIMOB-26545","hansknoechel"
0.16666666666666666,0.16666666666666666,0.0,0.3779669447061149,9.0,2.0,54.0,63.0,"TIMOB-26540","smohammed"
0.2801418439716312,0.3333333333333333,0.0,0.4082448031178669,16.0,2.0,40.0,56.0,"TIMOB-26539","jquick"
0.2801418439716312,0.3333333333333333,0.0,0.4082448031178669,16.0,2.0,40.0,56.0,"TIMOB-26538","jquick"
0.22571428571428573,0.74,0.0,0.3430029975743115,37.0,2.0,15.0,52.0,"TIMOB-26537","morahman"
0.32333333333333336,0.44,0.0,0.4264012307208621,11.0,2.0,18.0,29.0,"TIMOB-26535","gmathews"
0.2801418439716312,0.3333333333333333,0.0,0.4082448031178669,16.0,2.0,40.0,56.0,"TIMOB-26534","jquick"
0.16666666666666666,0.16666666666666666,0.0,0.3779669447061149,9.0,2.0,54.0,63.0,"TIMOB-26533","smohammed"
0.32333333333333336,0.44,0.0,0.4264012307208621,11.0,2.0,18.0,29.0,"TIMOB-26529","gmathews"
0.2380952380952381,0.26666666666666666,0.0,0.3651508420886924,4.0,2.0,13.0,17.0,"TIMOB-26525","kota"
0.2380952380952381,0.26666666666666666,0.0,0.3651508420886924,4.0,2.0,13.0,17.0,"TIMOB-26524","kota"
0.0,1.0,0.0,0.0,5.0,1.0,0.0,5.0,"TIMOB-26521","rislam"
0.0,1.0,0.0,0.0,7.0,1.0,0.0,7.0,"TIMOB-26518","aislam"
0.3523809523809524,0.7333333333333333,0.0,0.5477235978188235,11.0,2.0,7.0,18.0,"TIMOB-26517","eharris"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"TIMOB-26516","jfalcone"
0.330952380952381,0.38095238095238093,0.0,0.4662539681544393,8.0,2.0,18.0,26.0,"TIMOB-26513","jvennemann"
0.3541666666666667,0.6875,0.0,0.5222339984128489,11.0,2.0,8.0,19.0,"TIMOB-26510","eharris"
0.2380952380952381,0.26666666666666666,0.0,0.3651508420886924,4.0,2.0,13.0,17.0,"TIMOB-26508","kota"
0.31216931216931215,0.42857142857142855,0.0,0.4082481075609496,12.0,2.0,20.0,32.0,"TIMOB-26506","gmathews"
0.27102040816326534,0.32,0.0,0.3999965557779562,16.0,2.0,42.0,58.0,"TIMOB-26503","jquick"
0.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,"TIMOB-26498","fmiao"
0.29885057471264365,0.4,0.0,0.3922370879387232,12.0,2.0,22.0,34.0,"TIMOB-26496","gmathews"
0.27102040816326534,0.32,0.0,0.3999965557779562,16.0,2.0,42.0,58.0,"TIMOB-26484","jquick"
0.27102040816326534,0.32,0.0,0.3999965557779562,16.0,2.0,42.0,58.0,"TIMOB-26481","jquick"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"TIMOB-26479","thomas.neerup@eg.dk"
0.16363636363636364,0.8181818181818182,0.0,0.0,9.0,1.0,2.0,11.0,"TIMOB-26477","prashant_saini"
0.225,0.25,0.0,0.35355580556585486,4.0,2.0,14.0,18.0,"TIMOB-26467","kota"
0.225,0.25,0.0,0.35355580556585486,4.0,2.0,14.0,18.0,"TIMOB-26466","kota"
0.26244343891402716,0.3076923076923077,0.0,0.3922288681967108,16.0,2.0,44.0,60.0,"TIMOB-26464","jquick"
0.25834542815674894,0.3018867924528302,0.0,0.38851096355101344,16.0,2.0,45.0,61.0,"TIMOB-26460","jquick"
0.25834542815674894,0.3018867924528302,0.0,0.38851096355101344,16.0,2.0,45.0,61.0,"TIMOB-26459","jquick"
0.225,0.25,0.0,0.35355580556585486,4.0,2.0,14.0,18.0,"TIMOB-26457","kota"
0.3161290322580645,0.41935483870967744,0.0,0.42257901963674666,13.0,2.0,23.0,36.0,"TIMOB-26455","gmathews"
0.3161290322580645,0.41935483870967744,0.0,0.42257901963674666,13.0,2.0,23.0,36.0,"TIMOB-26451","gmathews"
0.0,1.0,0.0,0.0,6.0,1.0,0.0,6.0,"TIMOB-26447","sliang"
0.2222222222222222,1.0,0.0,0.7071076428193998,9.0,2.0,2.0,11.0,"TIMOB-26444","rlustemberg"
0.30128205128205127,0.6153846153846154,0.0,0.37796831789798135,8.0,2.0,6.0,14.0,"TIMOB-26436","s.volkov"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"TIMOB-26433","alexcc"
0.23956442831215974,0.27586206896551724,0.0,0.3713873944587823,16.0,2.0,50.0,66.0,"TIMOB-26427","jquick"
0.30303030303030304,0.3939393939393939,0.0,0.40825014506727786,13.0,2.0,25.0,38.0,"TIMOB-26424","gmathews"
0.0,1.0,0.0,0.0,6.0,1.0,0.0,6.0,"TIMOB-26415","jvos"
0.40860215053763443,0.4838709677419355,0.0,0.527048234076545,15.0,2.0,26.0,41.0,"TIMOB-26411","cwilliams"
0.125,0.875,0.0,0.0,7.0,1.0,1.0,8.0,"TIMOB-26404","jfalcone"
0.1937158469945355,0.19672131147540983,0.0,0.393613707618801,12.0,2.0,60.0,72.0,"TIMOB-26403","smohammed"
0.3143939393939394,0.3939393939393939,0.0,0.43301014000889626,13.0,2.0,26.0,39.0,"TIMOB-26402","gmathews"
0.17661691542288557,0.1791044776119403,0.0,0.3779594627184969,12.0,2.0,66.0,78.0,"TIMOB-26389","smohammed"
0.36373165618448633,0.7222222222222222,0.0,0.5547026421793898,39.0,2.0,27.0,66.0,"TIMOB-26388","hansknoechel"
0.2532467532467532,0.3181818181818182,0.0,0.32444648766554646,7.0,2.0,17.0,24.0,"TIMOB-26378","ybanev"
0.26721311475409837,0.3114754098360656,0.0,0.4016060087547721,19.0,2.0,52.0,71.0,"TIMOB-26376","jquick"
0.32,0.36,0.0,0.4629109873261056,9.0,2.0,22.0,31.0,"TIMOB-26372","jvennemann"
0.37549407114624506,0.5652173913043478,0.0,0.5000020442730245,13.0,2.0,15.0,28.0,"TIMOB-26371","eharris"
0.3074866310160428,0.38235294117647056,0.0,0.42639889230133843,13.0,2.0,27.0,40.0,"TIMOB-26360","gmathews"
0.3074866310160428,0.38235294117647056,0.0,0.42639889230133843,13.0,2.0,27.0,40.0,"TIMOB-26357","gmathews"
0.3074866310160428,0.38235294117647056,0.0,0.42639889230133843,13.0,2.0,27.0,40.0,"TIMOB-26356","gmathews"
0.3074866310160428,0.38235294117647056,0.0,0.42639889230133843,13.0,2.0,27.0,40.0,"TIMOB-26355","gmathews"
0.24000000000000002,0.28,0.0,0.35355497844485295,7.0,2.0,21.0,28.0,"TIMOB-26354","ybanev"
0.0,1.0,0.0,0.0,15.0,1.0,0.0,15.0,"TIMOB-26344","andreas.pingas"
0.26721311475409837,0.3114754098360656,0.0,0.4016060087547721,19.0,2.0,52.0,71.0,"TIMOB-26341","jquick"
0.3941176470588236,0.45714285714285713,0.0,0.5179678150289396,16.0,2.0,30.0,46.0,"TIMOB-26340","cwilliams"
0.3008403361344538,0.37142857142857144,0.0,0.42008150607846273,13.0,2.0,28.0,41.0,"TIMOB-26333","gmathews"
0.21904761904761907,0.23809523809523808,0.0,0.36927552632102,5.0,2.0,19.0,24.0,"TIMOB-26331","kota"
0.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,"TIMOB-26329","gaspard.le"
0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,"TIMOB-26325","kedomuz"
0.2777777777777778,0.9,0.0,0.6324564568355433,9.0,2.0,3.0,12.0,"TIMOB-26318","rlustemberg"
0.27927927927927926,0.40540540540540543,0.0,0.32732919603906024,15.0,2.0,25.0,40.0,"TIMOB-26314","michael"
0.38492063492063494,0.4444444444444444,0.0,0.5117643670171995,16.0,2.0,31.0,47.0,"TIMOB-26313","cwilliams"
0.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,"TIMOB-26311","rislam"
0.26361713379164464,0.3064516129032258,0.0,0.3984058988078854,19.0,2.0,53.0,72.0,"TIMOB-26306","jquick"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"TIMOB-26295","zaedyjava"
0.30923076923076925,0.34615384615384615,0.0,0.4548566228808474,9.0,2.0,23.0,32.0,"TIMOB-26285","jvennemann"
0.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,"TIMOB-26278","jvos"
0.30923076923076925,0.34615384615384615,0.0,0.4548566228808474,9.0,2.0,23.0,32.0,"TIMOB-26275","jvennemann"
0.361359126984127,0.65625,0.0,0.5204205777712533,42.0,2.0,35.0,77.0,"TIMOB-26274","hansknoechel"
0.2601126472094214,0.30158730158730157,0.0,0.39528108777515447,19.0,2.0,54.0,73.0,"TIMOB-26253","jquick"
0.25669642857142855,0.296875,0.0,0.39222866824970926,19.0,2.0,55.0,74.0,"TIMOB-26250","jquick"
0.2533653846153846,0.2923076923076923,0.0,0.38924588759899603,19.0,2.0,56.0,75.0,"TIMOB-26249","jquick"
0.2540229885057471,0.3,0.0,0.37139461965924375,9.0,2.0,25.0,34.0,"TIMOB-26242","ybanev"
0.24780509218612817,0.27941176470588236,0.0,0.3936143691368637,19.0,2.0,60.0,79.0,"TIMOB-26240","jquick"
0.0,1.0,0.0,0.0,11.0,1.0,0.0,11.0,"TIMOB-26235","aislam"
0.36338393187708257,0.581081081081081,0.0,0.4958791159945978,43.0,2.0,46.0,89.0,"TIMOB-26227","hansknoechel"
0.24161490683229814,0.2714285714285714,0.0,0.38818496233499544,19.0,2.0,62.0,81.0,"TIMOB-26225","jquick"
0.22916666666666666,0.6875,0.0,0.0,11.0,1.0,5.0,16.0,"TIMOB-26222","topener"
0.0,1.0,0.0,0.0,10.0,1.0,0.0,10.0,"TIMOB-26221","rislam"
0.24161490683229814,0.2714285714285714,0.0,0.38818496233499544,19.0,2.0,62.0,81.0,"TIMOB-26218","jquick"
0.24161490683229814,0.2714285714285714,0.0,0.38818496233499544,19.0,2.0,62.0,81.0,"TIMOB-26217","jquick"
0.2780487804878049,0.4146341463414634,0.0,0.31623016257077746,17.0,2.0,27.0,44.0,"TIMOB-26213","michael"
0.23571987480438186,0.2638888888888889,0.0,0.38297420545544014,19.0,2.0,64.0,83.0,"TIMOB-26211","jquick"
0.20995670995670995,0.22727272727272727,0.0,0.3611606631887384,5.0,2.0,20.0,25.0,"TIMOB-26210","kota"
0.37112010796221323,0.4358974358974359,0.0,0.49999801559359497,17.0,2.0,33.0,50.0,"TIMOB-26209","cwilliams"
0.4046153846153846,0.5769230769230769,0.0,0.5291486763883544,15.0,2.0,18.0,33.0,"TIMOB-26207","eharris"
0.4046153846153846,0.5769230769230769,0.0,0.5291486763883544,15.0,2.0,18.0,33.0,"TIMOB-26206","eharris"
0.3161764705882353,0.6470588235294118,0.0,0.4472158658797418,11.0,2.0,8.0,19.0,"TIMOB-26205","s.volkov"
0.3161764705882353,0.6470588235294118,0.0,0.4472158658797418,11.0,2.0,8.0,19.0,"TIMOB-26204","s.volkov"
0.30952380952380953,0.35714285714285715,0.0,0.4472112800880521,10.0,2.0,24.0,34.0,"TIMOB-26184","jvennemann"
0.3333333333333333,0.6666666666666666,0.0,0.0,2.0,1.0,1.0,3.0,"TIMOB-26182","gdrusch"
0.29445234708392604,0.3684210526315789,0.0,0.4082457436483507,14.0,2.0,30.0,44.0,"TIMOB-26181","gmathews"
0.31773399014778325,0.3793103448275862,0.0,0.44721116912931497,11.0,2.0,24.0,35.0,"TIMOB-26179","jvennemann"
0.23571987480438186,0.2638888888888889,0.0,0.38297420545544014,19.0,2.0,64.0,83.0,"TIMOB-26177","jquick"
0.42165242165242167,0.5925925925925926,0.0,0.5443329293328047,16.0,2.0,19.0,35.0,"TIMOB-26173","eharris"
0.2328767123287671,0.2602739726027397,0.0,0.38044630283916814,19.0,2.0,65.0,84.0,"TIMOB-26172","jquick"
0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,"TIMOB-26167","ahmed.mohamed20320"
0.0,1.0,0.0,0.0,4.0,1.0,0.0,4.0,"TIMOB-26161","josh.mocek"
0.2318840579710145,0.25,0.0,0.3922350805696187,6.0,2.0,22.0,28.0,"TIMOB-26159","kota"
0.42165242165242167,0.5925925925925926,0.0,0.5443329293328047,16.0,2.0,19.0,35.0,"TIMOB-26158","eharris"
0.20797720797720798,0.2222222222222222,0.0,0.3713933873701616,6.0,2.0,25.0,31.0,"TIMOB-26152","kota"
0.25,0.75,0.0,0.0,3.0,1.0,1.0,4.0,"TIMOB-26151","raefa"
0.0,1.0,0.0,0.0,12.0,1.0,0.0,12.0,"TIMOB-26150","aislam"
0.36212624584717606,0.4186046511627907,0.0,0.4948681699301371,18.0,2.0,37.0,55.0,"TIMOB-26149","cwilliams"
0.2450532724505327,0.273972602739726,0.0,0.39477688362459373,20.0,2.0,65.0,85.0,"TIMOB-26144","jquick"
0.2727272727272727,0.5,0.0,0.0,6.0,1.0,6.0,12.0,"TIMOB-26141","dieskim"
0.3601953601953602,0.4945054945054945,0.0,0.4822383945595502,45.0,2.0,66.0,111.0,"TIMOB-26140","hansknoechel"
0.3319088319088319,0.37037037037037035,0.0,0.47518969123074184,10.0,2.0,24.0,34.0,"TIMOB-26139","jlongton"
0.3577400860009555,0.4891304347826087,0.0,0.4794588840613636,45.0,2.0,67.0,112.0,"TIMOB-26137","hansknoechel"
0.25416512402813773,0.28378378378378377,0.0,0.4056508060575448,21.0,2.0,66.0,87.0,"TIMOB-26131","jquick"
0.2780487804878049,0.34146341463414637,0.0,0.3922297857308955,14.0,2.0,33.0,47.0,"TIMOB-26130","gmathews"
0.25416512402813773,0.28378378378378377,0.0,0.4056508060575448,21.0,2.0,66.0,87.0,"TIMOB-26128","jquick"
0.5,0.5,0.0,0.0,1.0,1.0,1.0,2.0,"TIMOB-26127","saidch"
0.2780487804878049,0.34146341463414637,0.0,0.3922297857308955,14.0,2.0,33.0,47.0,"TIMOB-26126","gmathews"
0.25117117117117116,0.28,0.0,0.40310750251874244,21.0,2.0,67.0,88.0,"TIMOB-26124","jquick"
0.3505039193729004,0.47368421052631576,0.0,0.47140013439963724,45.0,2.0,70.0,115.0,"TIMOB-26123","hansknoechel"
0.2780487804878049,0.34146341463414637,0.0,0.3922297857308955,14.0,2.0,33.0,47.0,"TIMOB-26121","gmathews"
0.3521739130434782,0.41304347826086957,0.0,0.48506771280846256,19.0,2.0,39.0,58.0,"TIMOB-26120","cwilliams"
0.24538619275461382,0.2727272727272727,0.0,0.3981611856987892,21.0,2.0,69.0,90.0,"TIMOB-26117","jquick"
0.3521739130434782,0.41304347826086957,0.0,0.48506771280846256,19.0,2.0,39.0,58.0,"TIMOB-26115","cwilliams"
0.3521739130434782,0.41304347826086957,0.0,0.48506771280846256,19.0,2.0,39.0,58.0,"TIMOB-26113","cwilliams"
0.3485824742268041,0.4742268041237113,0.0,0.4688141576427374,46.0,2.0,71.0,117.0,"TIMOB-26109","hansknoechel"
0.3319088319088319,0.37037037037037035,0.0,0.47518969123074184,10.0,2.0,24.0,34.0,"TIMOB-26108","jlongton"
0.20797720797720798,0.2222222222222222,0.0,0.3713933873701616,6.0,2.0,25.0,31.0,"TIMOB-26106","kota"
0.24538619275461382,0.2727272727272727,0.0,0.3981611856987892,21.0,2.0,69.0,90.0,"TIMOB-26102","jquick"
0.3485824742268041,0.4742268041237113,0.0,0.4688141576427374,46.0,2.0,71.0,117.0,"TIMOB-26097","hansknoechel"
0.3485824742268041,0.4742268041237113,0.0,0.4688141576427374,46.0,2.0,71.0,117.0,"TIMOB-26090","hansknoechel"
0.3485824742268041,0.4742268041237113,0.0,0.4688141576427374,46.0,2.0,71.0,117.0,"TIMOB-26089","hansknoechel"
0.20797720797720798,0.2222222222222222,0.0,0.3713933873701616,6.0,2.0,25.0,31.0,"TIMOB-26086","kota"
0.20797720797720798,0.2222222222222222,0.0,0.3713933873701616,6.0,2.0,25.0,31.0,"TIMOB-26085","kota"
0.4088669950738916,0.5862068965517241,0.0,0.5345243935952285,17.0,2.0,20.0,37.0,"TIMOB-26081","eharris"
0.4088669950738916,0.5862068965517241,0.0,0.5345243935952285,17.0,2.0,20.0,37.0,"TIMOB-26080","eharris"
0.20797720797720798,0.2222222222222222,0.0,0.3713933873701616,6.0,2.0,25.0,31.0,"TIMOB-26078","kota"
0.3521739130434782,0.41304347826086957,0.0,0.48506771280846256,19.0,2.0,39.0,58.0,"TIMOB-26077","cwilliams"
0.22705106138841077,0.25,0.0,0.38218246528297173,21.0,2.0,76.0,97.0,"TIMOB-26075","jquick"
0.20797720797720798,0.2222222222222222,0.0,0.3713933873701616,6.0,2.0,25.0,31.0,"TIMOB-26067","kota"
0.3131868131868132,0.35714285714285715,0.0,0.44721477720978675,5.0,2.0,12.0,17.0,"TIMOB-26066","cbarber"
0.34919191919191916,0.47,0.0,0.47015644117514716,47.0,2.0,74.0,121.0,"TIMOB-26065","hansknoechel"
0.0,1.0,0.0,0.0,6.0,1.0,0.0,6.0,"TIMOB-26063","vvazquezmontero"
0.2302125734961556,0.26865671641791045,0.0,0.35081992412113333,18.0,2.0,57.0,75.0,"TIMOB-26055","lchoudhary"
0.2542857142857143,0.3,0.0,0.37796746202929166,15.0,2.0,42.0,57.0,"TIMOB-26051","gmathews"
